,Unnamed: 0,Customer_name,Date,Rating,Review_Title,Review,Sentimens,normal
2142,142,Istarto I,Desember 2019,2.0,Hotel Tidak Profesional,"Menginap di libur hari natal. Hotel sama sekali tidak profesional, tidak ada bellboy yg menyambut tamu dan membawa koper. Cek in jam 14.30 kamar belum siap dan disuruh menunggu entah sampai kapan. Jam cek in molor, manager apa nggak lihat di lobby para tamu seperti pengungsi pada nunggu kamar padahal udah lewat jam 14.30. Bisa cek in setelah marah2. Diaturan ditulis denda 50 rb per jam utk cek out diatas jam 12, tapi hotel tidak kasih kompensasi kalo cek in telat krn kesalahan pihak hotel. Apakah Hotel tidak prediksi saat high season sehingga cek in diatas jam 2 tidak bisa lsg masuk.",Negative,inap libur natal hotel profesional bellboy yang sambut tamu bawa koper cek in jam 14 30 kamar suruh tunggu kapan jam cek in molor manager tidak lihat lobby tamu ungsi menunggu kamar sudah jam 14 30 bisa cek in marah2 atur tulis denda 50 rb jam untuk cek out atas jam 12 hotel kasih kompensasi kalau cek in terlambat karena salah hotel apakah hotel prediksi high season cek in atas jam lsg masuk
2143,143,heppywk,Agustus 2019,1.0,Buruknya Pelayanan Security,"Khususnya Sdr. Wing (Security) memarkir kendaraan kami dgn wajah seram, tdk dikasih Tip, langsung balik badan padahal kami konsumen & tamu hotel Ada juga Security bagian depan, selalu pasang wajah angker, ini hotel kenapa karyawannya stres & ngga nampak ramah ?",Negative,khusus sdr wing security parkir kendara dengan wajah seram tidak kasih tip langsung badan konsumen tamu hotel ada security depan pasang wajah angker hotel karyawannya stres tidak nampak ramah
2144,144,resa y,Maret 2019,1.0,Manager FELLY GA PUNYA SOPAN SANTUN KRN ORG DEKET PA JR,"Service OK. Tapi anak saya alami ribut sama satpam hotel karena satpam bilang no polisi mobil anak saya dia catat, memang anak saya penjahat, saya tegur management kata mereka mau lihat Cctv dulu, juga krn anak saya ngebut, jalan keluar lobby Arya duta itu belokannya tajam mana ada yg bisa ngebut, eh management bukan hadapi saya dengan satpam itu malah ditutupi satpamnya nama siapa dan yg menutupi nya manager nama Felly org dekat nya pa James Riyadi juga GM nya pa Wayan...   Saya tanya outsourcing satpam apa ga dikasih tau juga   Sayang hotel bintang 5 punya management arogan dan sombong.",Negative,service ok tapi anak alami ribut satuan pengamanan hotel satuan pengamanan bilang nomor polisi mobil anak catat anak jahat tegur management lihat cctv dulu karena anak ngebut jalan lobby arya duta belok tajam yang ngebut eh management hadap satuan pengamanan tutup satuan pengamanan nama yang tutup nya manager nama felly orang nya apa james riyadi gm nya apa wayan saya outsourcing satuan pengamanan tidak kasih tahu sayang hotel bintang management arogan sombong
2145,145,MZee8888,Desember 2018,1.0,Pesan Kamar CLUB DELUXE Tetapi Di Kasih Kamar DELUXE,"Pada Hari ini Tanggal 23 April 2018 Kami Sekeluarga Tiba kurang lebih Pukul 11 siang dan mendatangi front office untuk memberikan Kode Booking 393259501 untuk menginap dari tanggal 23 Desember - 25 Desember 2018 dan telah dibayar dengan Tipe Kamar CLUB DELUXE dan dikatakan bahwa Kamar masih penuh lalu Saya tanyakan untuk Kamar tipe CLUB DELUXE dimana dikatakan bahwa di Lantai 13 dan lantai 14 dan Saya meminta dengan Pemandangan Kota, lalu karena kamar belum ada maka kami pergi jalan dan kurang lebih pukul 8 malam tiba di Hotel Aryaduta dan ke front office tetapi yang diberikan adalah Tipe Kamar Deluxe dan Pemandangan yang tidak bagus.  Saya secara Pribadi Sangat Kecewa sekali setelah lama menunggu sampai pukul 8 malam tetapi yang diberikan tipe kamar Deluxe bukan CLUB DELUXE…",Negative,pada hari tanggal 23 april 2018 kami keluarga tiba pukul 11 siang front office kode booking 393259501 inap tanggal 23 desember 25 desember 2018 bayar tipe kamar club deluxe kamar penuh saya kamar tipe club deluxe mana lantai 13 lantai 14 saya pandang kota kamar pergi jalan malam hotel aryaduta front office tipe kamar deluxe pandang bagus saya pribadi sangat kecewa tunggu malam tipe kamar deluxe club deluxe
2146,146,sosia,Oktober 2018,2.0,Informasi tidak jelas,Sangat kecewa dgn cara komunikasi   pekerja anda di bagian menerima tamu di restaurant. Kami menanyakan smoking area dan diarahkan ke balkon yg cukup jauh. Ternyata pintu keluar balkon tidak bisa dilewati karena ada acara. ,Negative,sangat kecewa dengan komunikasi kerja terima tamu restaurant kami smoking area arah balkon yang jauh nyata pintu balkon lewat acara
2147,147,daniel a,Jul 2022,1.0,lift rusak,Saya dan keluarga besar sudah 2 hari dan selalu mengalami kesusahan untuk turun dari kamar dilantai 16 alhasil terkadang kami harus turun melalui lift barang (lift pekerja)tetapi kami medengar lift barang tersebut juga mengalami masalah dari tamu yg lain bahwa sempat lift jeblos turun langsung 2 lantai. Setelah mendengar itu kami tidak mau memilih lift tersebut.setiao mau turun saya menunggu lebih dari 30 menit dan keluarga saya juga begitu. Kami coba terus menghububgi operator tapi tidak pernah diangkat dan di gubris cuma hanya minta maaf saja tanpa menyelesaikan masalahnya.,Negative,saya keluarga alami susah turun kamar lantai 16 alhasil terkadang turun lift barang lift kerja tetapi medengar lift barang alami tamu yang lift jeblos turun langsung lantai telah dengar pilih lift sebut setiao turun tunggu 30 menit keluarga begitu kami coba menghububgi operator angkat gubris maaf selesai masalah
2148,148,wishnu s,Nov 2017,2.0,room service,"Layanan room service tertera 24jam, tpi pagi-pagi saat mau order, ternyata sudah di sounding duluan kalau layanan akan lama, kurang lebih 1 jam hanya untuk order club sandwich saja (hmmmmm..), dan diarahkan ke breakfast buffet yg sya sendiri lagi malas keluar kamar Okay thank atas pengamalannya :)",Negative,layan room service tera 24jam tapi pagi order sounding duluan layan lama jam order club sandwich hmmmmm arah breakfast buffet yang sya malas kamar okay thank amal
2149,149,piet p,Mar 2017,1.0,tidak sopan,"Setiap ke Bandung, hampir selalu nginap di hotel ini. Tanggal 8/3-9/3 2017 saya menginap di 2227, paginya saya checkout, menitip koper, dan keluar meninggalkan hotel sekitar jam 8. Sekitar jam 9 saya sadar boardingpass penerbangan sehari sebelumnya, ketinggalan di meja. BP sgt diperlukan utk laporan perjalanan dinas. Saya menghubungi dan ternyata betapa senangnya saya, BP ada dan disimpan di housekeeping. Sekitar pkl 17.30 saya kembali dan berencana utk check in lagi karena saya beli tiket pesawat utk kembali keesokan harinya. Pada saat saya mengambil koper, berlangsung cepat dan lancar. Tapi saat menanyakan BP yg tertinggal, saya sekilas mendengar pembicaraan di telpon, resepsionis wanita seperti berdebat kecil, apakah dari resepsionis yg akan ke atas utk mengambil BP saya, atau staf housekeeping yg ke bawah membawa BP saya. Saya disuruh menunggu, dan saya menunggu setengah jam, kemudian saya berulang2, tanya ke 3 atau 4 staf yg berbeda tapi tidak ada kepastian.Mulai kesal saya bertanya pada staf laki-laki, mas saya sudah lama menunggu, kok tidak datang2 BP saya. Staf laki-laki itu tertawa seperti mengejek dan memandang remeh, saya hampir tdk percaya dengan caranya. Saya bilang saya akan komplain cara anda, dengan lugas dia menjawab : coba saja. Bapak/ibu manajemen, tulisan saya ini agak sulit dipercaya, tapi silahkan putar CCTV di resepsionis paling ujung kanan dekat lift. Kamis, 9 maret 2017, antara pukul 17.30-18.30 bagaimana cara staf anda berbicara dengan tamu hotel.Saya mengurungkan niat untuk check in lagi. Semoga kejadian ini tdk menimpa tamu yg lain! ",Negative,tiap bandung nginap hotel ini tanggal 2017 inap 2227 pagi checkout titip koper tinggal hotel jam sekitar jam sadar boardingpass terbang hari belum tinggal meja bp sangat untuk lapor jalan dinas saya hubung betapa senang saya bp simpan housekeeping sekitar pkl 17 30 rencana untuk check in beli tiket pesawat untuk esok hari pada ambil koper cepat lancar tapi bp yang tinggal kilas dengar bicara telpon resepsionis wanita debat kecil resepsionis yang untuk ambil bp saya staf housekeeping yang bawa bp saya saya suruh tunggu tunggu jam berulang2 staf yang beda pasti mulai kesal staf laki mas tunggu datang2 bp saya staf laki tertawa ejek pandang remeh tidak percaya cara saya bilang komplain anda lugas coba saja bapak ibu manajemen tulis sulit percaya silah putar cctv resepsionis ujung kanan lift kamis maret 2017 17 30 18 30 staf bicara tamu hotel saya urung niat check in lagi moga jadi tidak timpa tamu yang lain
2150,150,anggun n,Des 2016,1.0,bad service,"1.Proses check-in yg sangat lamaaaa perlu waktu >3 jam untuk menunggu,start jam 11.30&baru dapat kamar jam 15.15. Memang pada saat itu kondisi sedang sangat ramai,banyak peserta pelatihan dari instansi.Saya biasa menggunakan priority member (Accor Plus),tapi ternyata dibagian itu digunakan oleh yg non member juga yg tidak mau mengantri di bagian umum.Dan pihak hotel seharusnya tidak menerima customer/menjelaskan kepada customer bahwa itu khusus member.Jadi yg priority tidak perlu berlama-2 menunggu,hal ini pernah terjadi pada saat Saya menginap @Novotel Bogor memang sikon sama (Sedang ramai) tapi Kami yg member didahulukan&dikasih comolimentary plus karna Kami menunggu lama >1Jam.Jadi meskipun menunggu lama tapi pada saat proses check-in tidak perlu antri lama-2&nunggu",Negative,proses check in yang lamaaaa jam tunggu start jam 11 30 baru kamar jam 15 15 memang kondisi ramai banyak serta latih instansi saya priority member accor plus tapi bagi yang non member yang antri umum dan hotel terima customer jelas customer khusus member jadi yang priority berlama tunggu hal saya inap novotel bogor situasi dan kondisi sedang ramai kami yang member dahulu kasih comolimentary plus karena kami tunggu 1jam jadi tunggu proses check in antri lama menunggu
2151,151,ratih w,Nov 2016,2.0,check in out lama,"Sekitar bulan November saya menginap di hotel ini. Hotelnya cukup bagus, sarapannya cukup enak. Hanya saja kamarnya cukup minimalis, sempit, dan tidak ada kolam renangnya. Proses check in dan check outnya sangat lama. Mungkin personel nya kurang kali ya... Kelebihan lain dari hotel ini tentu saja dekat dengan Trans Studio dan BSM. Jadi jika ingin berkunjung ke Trans Studio Bandung bisa menginap disini.",Negative,sekitar november inap hotel ini hotel bagus sarap enak hanya kamar minimal sempit kolam renang proses check in check outnya lama mungkin personel nya kali iya lebih hotel trans studio bsm jadi kunjung trans studio bandung inap sini
2152,152,imron r,Sep 2016,2.0,harus minta sikat gigi tiap hari,"Dua hari menginap di hotel ini menurutku kurang nyaman, karena: 1. Hotel ini menurut receptionist nya hanya menyediakan satu jenis atau tipe kamar saja, jadi tidak ada pilihan lain. Harus cukup dengan kamar standard dengan standing shower. 2. Tiap pagi harus telpon operator untuk minta sikat gigi. Kebetulan saya menginap sendiri di kamar, jadi hari pertama karena tahu tidak ada sikat gigi jadi request, dan dikirim dua buah. Tapi meskipun hanya dipakai satu yang satunya diambil lagi oleh yang bersihkan kamar. 3. Butuh waktu cukup lama hanya untuk Menunggu sikat gigi. 4. Menu sarapan sangat minim dibandingkan hotel sekelas lainnya.",Negative,dua inap hotel turut nyaman karena hotel receptionist nya sedia jenis tipe kamar saja pilih lain harus kamar standard standing shower tiap pagi telpon operator sikat gigi betul inap kamar sikat gigi request kirim buah tapi pakai satu ambil sih kamar butuh tunggu sikat gigi menu sarap minim banding hotel kelas lain
2153,153,381dianai,Mei 2016,1.0,hotel yang arogan,"Pada hari kamis 19 mei 2016 saya cek out dari ibis bandung dan membooking kamar untuk cek in sabtu 21 mei 2016, dilayani resepionis bernama andri, dan saya sudah membayar kamarnya seharga 750,000 namun saya belum diberikan nomor kamar dan hanya dinote dipesanan saya yaitu lantai tidak terlalu tinggu dan pool view. Lalu saya cek in sabtu 21 mei 2016 pada jam 21.15 karena saya ada keperluan namun yang mengecewakan saya tidak diberikan kamar yang sesuai pesanan saya yaitu di lantai 6 dengan pool view padahal saya sudah bayar, dan ibis berjanji akan mengembalikan dalam waktu 14 hari, tunggu punya tunggu sampai sekarang belum ada pengembaliannya. Saya kecewa pelayanan ibis bandung yang tidak bisa beri kamar padahal saya sudah booking dan lunas, hotel yang arogan. Coba pelayanannya diperbaiki lebih fleksibel dengan pelanggan.",Negative,pada kamis 19 mei 2016 cek out ibis bandung membooking kamar cek in sabtu 21 mei 2016 layan resepionis nama andri bayar kamar harga 750 000 nomor kamar dinote pesan lantai tinggu pool view lalu cek in sabtu 21 mei 2016 jam 21 15 perlu kecewa kamar sesuai pesan lantai pool view bayar ibis janji kembali 14 hari tunggu tunggu kembali saya kecewa layan ibis bandung kamar booking lunas hotel arogan coba layan baik fleksibel langgan
2154,154,xtianbong,Mei 2016,2.0,pelayanan buruk,"saya terakhir menginap di sini kira-kira 4 tahun lalu. dan waktu itu hotelnya masih baru kalo gak salah. pelayanannya masih sangat sigap. tapi terakhir saya menginap di sana, yang saya terima malah pelayanan front desk yang sangat tidak profesional. jam 3pm kamar belom ready, dan booking code yang saya gunakan dari travelio tidak di detect oleh mereka saya bingung salah dari pihak travelio atau ibis. yang pasti saya harus tunggu 30 menit untuk konfirmasi ternyata booking name berbeda, padahal jelas2 di e-mail tidak disebutkan perbedaan booking name untuk guest mempengaruhi booking code. intinya, bad experience!",Negative,inap lalu hotel kalau tidak salah layan sigap inap sana terima layan front desk profesional jam 3pm kamar bom ready booking code travelio detect bingung salah travelio ibis tunggu 30 menit konfirmasi booking name beda jelas2 mail beda booking name guest pengaruh booking code inti bad experience
2155,155,Menyenangka,Jan 2016,2.0,kurang suka,Harga pas saya menginap 500rb lebih. Tp ga dapat breakfast. Ga ada kolam renang. Dinding bukan terbuat dari tembok. Dinding bagian pintu. Dulu pas di ketok seperti bukan suara tembok. Seperti papan. Kurang suka. Trus pas mau chek out mobil saya tiba tiba kempes ban nya di parkiran. Padahal pas chek in ga ada masalah. Kurang suka aja.,Negative,harga pas inap 500rb lebih tapi tidak breakfast tidak kolam renang dinding buat tembok dinding pintu dulu pas ketok suara tembok seperti papan kurang suka terus pas chek out mobil kempes ban nya parkir padahal pas chek in tidak masalah kurang suka saja
2156,156,Yudha S,Des 2015,2.0,butuh perbaikan,Halo mr manager of ibis TSB. Ingin menyampaikan beberapa keluh kesah selama saya tinggal di hotel ini. Positive : - sgt dekat dengan tsm dan tsb - saya suka hotel dengan guling - harga yg kompetitif Negative : - over crowded seperti staff krg siap utk menerima guest yg sgt banyak - di hari besar lift nunggunya lumayan lama. - dinding kamar terdengar kamar sebelah (jam stgh 1 mlm kmr sebelah terdengar jelas dan keras ada suara anak kecil lari lari ketuk ketuk tamu baru checkin) - breakfast susah mendapat duduk krn tamu yg banyak - cucian piring dan gelas tolong dengan sangat hormat untuk diperhatikan. Saya komplain terhadap gelas putih utk jus yg semua gelas bau tdk enak dan di dalam kamar gelas baru ada noda lipstiknya (omg please tolong diperbaiki. (Foto terlampir) - egg…,Negative,halo mr manager of ibis tersebut ingin keluh kesah tinggal hotel ini positive sangat tsm tersebut suka hotel guling harga yang kompetitif negative over crowded staff krg untuk terima guest yang sangat lift nunggunya lumayan lama dinding kamar dengar kamar belah jam stgh mlm kmr belah dengar keras suara anak lari lari ketuk ketuk tamu checkin breakfast susah duduk karena tamu yang cuci piring gelas tolong hormat perhati saya komplain gelas putih untuk jus yang gelas bau tidak enak kamar gelas noda lipstik omg please tolong baik foto lampir egg
