,Customer_name,Date,Rating,Review_Title,Review,Sentimens
95,Yuvita A,Februari 2022,5.0,Kamar yang sangat nyaman,"Sudah sering menginap di pop gubeng selalu nyaman bangey.. Harus wajib ke sini lagi, karyawannya yang ramah serta fasilitasnya sangat lengkap diunjang dengan lokasi yang sangat startegis Nyaman banget menginap di pop gubeng",Positive
96,alifiahasana,Februari 2022,4.0,A disturbance smell,Semoga ketika saya datang menginap kembali bau yang ada di lift ataupun lobby dapat diatasi. Bau asap rokok dan bau kaki tidak dapat hilang dalam sekejap. Serta beri ruang kusus untuk orang merokok atau tertibkan orang yang duduk di depan lobby agar tidak mengganggu pengunjung yang akan masuk atau keluar dan semoga ketika saya menginap di lantai yang tinggi air tidak memasuki kamar dari celah bawah jendela karena itu lumayan mengganggu,Positive
97,archi2609,Februari 2022,5.0,Good,"Selalu puas menginap disini, lokasinya sangat strategis. Pelayanan baik dan proses check in check out yang cepat. Selain itu kebersihannya juga dijaga jadi merasa tenang meskipun di masa pandemi seperti sekarang.",Positive
98,Luthfi R,Februari 2022,5.0,Pop Hotel Oke,"Nyaman, cocok untuk istirahat keluarga maupun urusan bisnis... Pop Gubeng paling oke diantara hotel di Surabaya..tidak hanya nyaman saja karyawannya sangat baik dan ramah.. Recommended banget lha pop gubeng",Positive
99,Rivansyah G,Februari 2022,5.0,comfort hotel,"Kamarnya bersih dan sangat nyaman..terutama lokasinya sangat startegis dekat dimana-mana.. plus fasilitasnya juga lengkap,tamu pop dapat berenang di hotel harris meskipun dibatasi budget hotel yang comfort",Positive
100,Safhira,Februari 2022,5.0,Wisata liburan ke surabaya,"Nyaman  Bersih  Pelayanan oke  Dekat dengan stasiun   Mau jalan2 ke mall juga dekat Yg bikin seru saya dan anak2 bisa berenang di kolam renang harris.. keren banget Kamarna juga bersih nyaman.., petugas jaga juga ramah2 terimakasih mas yusad dan mas chandra. Anak saya sdh di kasih balon",Positive
101,Hana R,Februari 2022,5.0,Nice,"Kamarnya oke sih, kecil, simple, unique.. Harganya very worth it.. Lokasi strategis di pusat kota surabaya.. Jadi dekat kalau mau ke stasiun gubeng. Pelayanan sangat baik sekali. Very recommended budget hotel in surabayaa…..",Positive
102,Hajar hamid,Februari 2022,5.0,Liburan ke Surabaya,"Kamarnya nyaman, pelayanan ramah, ada keday kopinya jg, kasurnya empuk, terletak dipusat kota, bsik, ramah, enak, kamar mandinya ada handukbya juga, bersih, nyaman, wangi, gak bau. Terimakasih utk mbak mbak vina dan mas yus'ad",Positive
103,Ginar,Februari 2022,5.0,Jalan jalan ke KBS menginap di Pop gubeng,"Ajakin anak jalan jalan di kebun binatang surabaya, memilih hotel pop untuk tempat menginap karena dekat dengan tujuan utama saya dan lokasi nya strategis. harga nya juga pas, ada dino di hotelnya jadi anak anak suka",Positive
104,azi ziyah,Februari 2022,5.0,Perfect,"Bagi kami muda mudi yang staycation di POP gubeng very  perfect lah . Kamar bersih nyaman . Wifi oke bgttt. Kolam renang bisa join sama Kolam HARRIS hotel ,, seru bgttt . Reception nya ramah ramah ,, kak Eva gercep deh oke bgtt",Positive
105,Witari,Februari 2022,5.0,Liburan bersama keluarga,"Fasilitasnya oke, harganya bersahabat. Pelayanan top bgttt ramah mbak nya,  Wajib ksini sih kalo lagi di surabaya. Kamar kebersihan oke … kolam renang bersih . Ndak ada kurang nya semua aman lancar jaya pokok nya .",Positive
106,muhammad luthfi yusuf,Februari 2022,5.0,liburan keluarga,"sangat puas sih dengan pelayanannya juga,  dari fasilitas juga cukup memadai . Acnya dingin tidak ada kendala hanya wifinya sedikit lemot , tapi semuanya cukup baik dan bersih dan prokesnya sangat mematuhi",Positive
107,Febriantopalentinus,Februari 2022,5.0,Baguss,"Baguss..1 kata menggambarkan hotel pop gubeng surabaya.. Hotelnya sangat proper, nyaman, kamarnya bersih, karyawannya ramah bangett, lokasi nya juga startegis banget,ada kolam nya ada janji jiwanya.. Bagusss poll",Positive
108,Larastika W,Februari 2022,5.0,Nyaman,"Tempatnya nyaman,bersih juga untuk kamarnya, dan yang paling penting prokesbya bagus.. Lokasinya juga sangat strategis banget.. Cukup oke lha nyaman banget… Kita nyaman sudah happy dan harus di recomended kan",Positive
109,Rere,Januari 2022,5.0,Pelayanannya baik,"Pelayanannya baik, kamar bersih dan wangi. Sarapannya juga datang tepat waktu dikamar. Petugasnya ramah ramah dan membantu sekali.  Recomended banget buat bermalam di surabaya salah satu hotel yang paling keren",Positive
110,Linda Arintawati,Januari 2022,5.0,Liburan sembari kerja,"Bagi saya cukup memuaskan dari segi pelayanan mantab banget pokoknya, sudah langganan di pop gubeng selain harganya terjangkau makanannya juga enak nasi goreng pas dan dapat susu. Akhir bulan pasti saya datang lagi, . Tidak bosan menginap di pop, Pokoknya jempolll deh",Positive
111,Nova A,Januari 2022,5.0,Nice hotell di surabaya,"Sering kali menginap di pop gubeng tidak pernah kapok,,,  Kamarnya yang sangat dijaga kebersihannya,  Karyawannya juga sangat ramah mungkin karena sudah terbiasa..  Fasilitasnya yang lengkap juga..  Nice hotel banget pokoknya",Positive
112,Rosila,Januari 2022,5.0,Always repeat stay,"Saya sudah sering menginap disini, tidak pernah kecewa. Ramah di kantong, tapi fasilitas complete. Service sangat baik, cekatan dan sangat membantu. Swimming pool besar, bagus banget untuk kelas budget hotel like 4 star fasilitas..",Positive
113,Diki D,Januari 2022,5.0,recomended hotel,"wow..pop gubeng hotelnya sangat keren..ekspetasi saya padahal bisa saja tapi kebaliknnya sangat bagus.. kamarny bersihh, dapat free c.i kryawannya sangt ramah juga apalagi loksinya mudah untuk pergi-pergi.. sangt recomended banget lh",Positive
114,Hana,Januari 2022,5.0,Staycation,"Kamar nyaman dan desain kamar mandi unik. Staff ramah dan ada minimarket, toko kopi, dan toko makanan sehingg tidak perlu susah keluar hotel. Mungkin akan kembali lagi jika ada kesempatan ke surabaya. Good to be back next time.",Positive
115,Mirabella,Januari 2022,5.0,Staycation,"Minggu lalu staycation di hotel ini dapet pelayanan yang bagus terutama dari mbak eva di FO nya, krn kan aku ada voucher stay 2 nights krn menang challenge tiktok jd ya aku kesana dan staycation eh pas disana disambut hangat, dan dpt service yg bagus dr mbak eva serta temen2 yang lain terimakasih",Positive
116,Shifa S,Januari 2022,5.0,Cozy,Enak bgt nginep disini . Kolam renang nya juga bagus .Poko nyaman deh dsini.. Pop Gubeng sangat recommended bangett lha.. Hotel budget di tengah kota..hotelnya yang sangat cozy.. D tunjang dengan karyawannya yang ramah..cozyyy banget,Positive
117,Muhammadanshari123,Januari 2022,5.0,Suasana hotel yang nyaman,Hotel ini pop gubeng sangat nyaman banget.. Tidak hanya kamat yang sangat bersih tapi ditunjang dengan karyawannya sangat ramah himble.. Fasilitas yang lengkap ada kolam renangnya.. Suasana yang sangat nyaman yang saya dapati menhinap di pop gubeng,Positive
118,Yuliandwihartono,Januari 2022,5.0,Recomendeddd,Hotel yang sangat recomemded banget...  Simple unik dan keren lha..  Kamarnya sangat bersih Staffnya sangat ramah bangett..  Ditunjang dengan lokasi yang sangat strategis.. O ya fasilitasnya sangat lengkap..  Sangat very recomended,Positive
119,belvanaeka23,Januari 2022,4.0,baik sekali,"saya menginap selama 4 hari disini, overall pelayanan dan kebersihan kamar 8/10, lokasi nyaman, dekat dengan tempat makan, ditengah kota, ada martabak terang bulan dan janji jiwa di lobby, untuk staycation pasti nyaman bgt. ",Positive
120,Yoga,Januari 2022,5.0,Stay at pop,"Untuk kebersihan kamar nyaman dan baik, belum coba fasilitas kolam staff nya semua ramah utamanya front office tadi sempet ngobrol tipis juga dengan resepsionis pada saat check out nyaman banget pokoknya",Positive
121,Andy s,Januari 2022,5.0,Super nyaman,"Sangat super nyaman,, Kamarnya sangat bersih.. Unik juga decoration kamarnya.. Fasilitasnya yang lengkap Karyawannya sangat humble.. Lokasi nya yang sangat startegis serta mudah dijangkau Super nyaman lhaa gak kpok",Positive
122,Egidia Rizkamz,Januari 2022,5.0,Staycasion,"Pemandangan sangat bagus, kamar sangat bersih, ruangan lumayan luas, kasur nyaman dan cukup luas nyaman untuk staycasion petugas semua yang bertugas ramah ramah dan sarapan yang sangat enak, dan protokol kesehatan juga ketat sangt merasa aman",Positive
123,Ariel M,Januari 2022,5.0,Hotelnya bersih,"Mantep banget nginep disisni, tidak akan menyesal menginap di pop gubeng surabaya,,kamarnya bersih serta karyawannya sangat ramah sekali lho,, recomended lhaa ,, next ke surabaya berkunjung di pop gubeng yang mantap",Positive
124,Tengku Sandi Y,Januari 2022,5.0,Hotel yang nyaman,"Pertama kali menginap di pop gubeng dikarenakan keterlambatan berangkat naik kereta api...  Setelah melihat review pop gubeng jadi salah satu opsinya..  Ternyata sesuai dengan ekspetasi.,, hotelnya sangat nyaman TOP lha..",Positive
125,Ari barokah,Januari 2022,5.0,Liburan keluarga,"Liburan singkat walaupun hanya berenang saja anak saya senang, mba nya juga baik banget dari awal datang anak saya dikasih balon sampai cek out ketemu lagi deh, area kolam renang juga bersih, dipertahankan saja.",Positive
126,Erlina chandra,Januari 2022,5.0,Feeling,Hotel berkelas budget tetapi oke banget. Protocol kesehatan juga lengkap. Kamar Berlin tidal Ada Kendala nice place nice hotel. Reception ramah sekali. Nice hotel lah pokok nya. Next pasti stay lagi. Thanks,Positive
127,desi purnama,Januari 2022,5.0,kunjungan singkat tapi memuaskan,"pertama check in di hotel ini pengalaman saya sangat baik,dari mulai staff reception yanf memberikan pelayanan dari check in dan check out tanpa ribet, ada tempat nongkrong juga di hotel ini, pokok nya puas sekali menginap di sini good job pop gubeng",Positive
128,Shofura mp,Januari 2022,5.0,Pop gubeng surabaya,"Pertama datang securitu sigap memberikan parkir yang tersedia terdekat, protokol kesehatan ketat, untuk complain di kamar ketika ac kurang dimgin langsung di perbaiki, overall sudah baik sekali, puas untuk menginap di pop gubeng hotel",Positive
129,annisa v,Januari 2022,5.0,Hotel,"Pelayanannya sangat baik, nyaman dan bersih dan juga ramah ramah orang orangnya. tidak menyesal untuk menyinap di sini lain kali akan menginap lagi bersama teman teman dan keluarga semoga kedepannya makin baik",Positive
130,Brilliant K,Januari 2022,5.0,staycation with family,"Kamarnya bersih sudah beberapa kali kesini belum pernah ada masalah, belum coba fasilitas kolamnya yang diharris, tadi pas check out juga di daftarin mamber kebetulan member nya masih yang lama, parkir gratis tempatnya strategis.",Positive
131,Brian widianto,Januari 2022,5.0,Review,"Kamar asik banget konsep nya, harga nya terjangkau dan crew hotel nya asik banget. Keren deh pokoknya. Harga terjangkau bisa berenang juga. Tengah kota. Pokoknya asik banget. Semua terkonsep dan bikin nyaman",Positive
132,Eka,Januari 2022,5.0,Staycation dengan keluarga,"Staycation dengan keluarga di pop hotel gubeng, overall oke semua , anak anak happy. Service sangat baik, dari segi harga sangat terjangkau disurabaya dengan fasilitas lengkapp sekali..puass dan enjoy",Positive
133,Refadiana,Januari 2022,5.0,STAYCATION AWAL TAHUNNN,"Holla Pop hotelll, tempat liburan sama istirahat yang nyamann sii, karena harganya terjangkau dan kamarnya bersih, apalagi staffnya ramah ramah bikin makin nyaman sihh, tempatnya juga pas deket sama mall mall",Positive
134,anitachyn,Januari 2022,5.0,Staycation,"Hotelnya cukup nyaman, fasilitas oke, wifi cukup lancar. Karyawan dari front office hingga security semua friendly. Sehari menginap disini sepertinya kurang, next time jika ada keperluan di surabaya akan menginap lagi disini.",Positive
135,Ahmad Riza Idris,Januari 2022,5.0,Trip Berbisnis,"Berkunjung ke Surabaya 1 hari untuk keperluan bisnis. Mencoba menginap di Hotel ini dan ternyata sangat memuaskan. Untuk harga terjangkau dapat beberapa fasilitas yang bagus buat business trip seperti free wifi, parkir. Juga ada kolam renang untuk melepas penat. Pelayanan memuaskan kebersihan kamar ok.",Positive
136,Novan S,Jun 2019,1.0,"tak siap.","Kamar bagus walaupun agak sempit. Breakfast nggak banget. Datang jam 8.30 makanan yg ready hanya nasi putih. Tanya ke staff masih di masak. 30 menit kemudian hanya mie yg tersedia. Itu pun hanya untuk porsi 5 orang dan kami harus menunggu lagi. Sungguh sangat tidak siap hotel ini melayani tamu nya. Tidak ada perkiraan makanan yg harus dimasak dg jumlah tamu. Staff cukup ramah. Sangat tidak recomended jika memesan hotel ini include sarapan",Negative
137,Quest64036893678,Des 2018,1.0,no more,"Adanya miss komunikasi antara aplikasi pemesanan online dengan pihak hotel, pada kolom request khusus saya pilih ruangan tanpa asap rokok dan king size namun yg diberikan malah twin bed. Aku rapopo, sampai kamar AC tidak dingin, karena restnya, sdh diganti dan datang teknisinya, sama saja kami berpanas panasan dikamar, cukup sabar sampai flush kamar mandi juga macet. Semoga tetap mendengarkan masukan masukan customer anda, agar kualitas dan fasilitas brand yg lebih baik ya. Saya selalu mengandalkanmu.",Negative
138,Ecicherie,Sep 2018,2.0,bad service,"bad service, resepsionis mendahulukan org lain saat saya akan cek in padahal saya bawa dua baby dan sgt repot, shuttle sgt sulit di dapat padahal saya sdh pesan dr pagi, staf kurang ramah pd ibu dg 2 bayi sprti saya, didepan kamar bau tidak sedap di kamar jg demikian...saya menginap 3 malam but not feeling comfortable with the servive, saya pesan air panas dan hrs telpon berkali kali untuk bs diantarkan ke room....untuk kebersihan toilet baik...tolong staf bs lebih peka lg pd customer terutama yg kerepotan bawa dua baby sprti saya",Negative
139,Teddyas,Sep 2018,2.0,fasilitas,"Tidak ada yg ngantar ke kamar saat awal ceck in, parkiran di lantai ground ditutup tali seolah2 penuh padahal banyak yg kosong, sehingga harus lewat haris hotel dlu kl ke pop hotel. Kamar mandi sangat kecil dan air bisa bocor kluar ke lantai kamar. Sikat gigi harus beli dulu dan tidak diberikan oleh pihak hotel. ",Negative
140,setiawansusanto14,Agu 2018,1.0,berbagai hal perlu diperhatikan,"Fasilitas yang diberikan di kamar kurang lengkap seperti tidak ada tissue, shower cap, sikat gigi dan pasta gigi. Suasana kamar berisik akibat suara dari luar sehingga mengganggu kenyamanan. Variasi makanan pada saat breakfast sangat sedikit dan ketika kehabisan stok makanan tindakan dari pihak hotel untuk restock makanan sangat lama.",Negative
141,Theresia R,Agu 2018,2.0,kotor,"Ruangannya waktu pertama masuk bau balsem. Mungkin tamu sebelumnya yang menyebabkan hal ini. Seharusnya sihilang kan dulu bau nya agar tidak mengganggu kami yg baru masuk. Handuk , seprei dan selimut kumal warna nya coklat tidak putih bersih. Entah kenapa sampai begitu. Lokasinya yang strategis dan bisa akses ke kolam renang point plusnya",Negative
142,391dhiaa,Nov 2017,2.0,tidak memuaskan,"proses check in yg harus antri panjang disaat saya ingin segera istirahat, menu sarapan yang disajikan bahkan lebih buruk daripada homestay kaki lima, kebersihan kamar dan kamar mandi yang kurang terjaga",Negative
143,rosanti2017,Agu 2017,2.0,pros and cros,"Tiba-tiba saya dihubungi oleh nomor orang yang tidak dikenal karena nomornya dishare oleh pihak Pop Hotel. Tidak menyenangkan dan tidak profesional sama sekali. Seharusnya pihak POP mengerti bahwa data HP ini confidential dan tidak boleh diberikan kepada pihak lain tanpa persetujuan saya.",Negative
144,Irawan TSG,Agu 2017,2.0,pegawai kurang,"AC sama sekali tdk dingin, apalagi kamar menghadap sinar matahari sore, padahal di set maximal 16C!!! Kamar mandi & wc nya aneh... Minta es batu nya tdk ada... 😱. Tdk ada variasi sarapan, hanya nasi, sayur ala kadar nya & semangka.. + teh kopi susu. Roti nya habis, juga dibiarkan... Mau berangkat awal, minta dibungkuskan sarapan, dibilang TIDAK BISA krn sarapan ini gratis... harga nya itu cuman buat kamar doang... sarapan dikasih sebagai bonus saja..!!! Lobby juga panas, spt nya ac nya dihemat... Kamar, sesuai yg dibayar... 200 ribu an..",Negative
145,witriyas,Agu 2016,2.0,poor,"Handsfree ketinggalan. ditelpon dibilang ga ada. proses pengecekannya pun lama. Sangat disayangkan. Di kamar selalu berisik gatau orang atau apa, sepertinya diruangan atas kamar. ga pernah berhenti sampe malem.",Negative
146,zidewa,Agu 2016,2.0,saluran kamar mandi buntu,"Lokasi hotelnya ini lumayan strategis di tengah kota, relatif dekat dengan Stasiun Gubeng, Tunjungan, Kertajaya, dan sekitarnya. Parkirnya gratis. Sayangnya, pesanan kamar double bed yang diminta sudah habis, diganti twin bed yang digabung tapi tetap kurang nyaman karena kasurnya bergeser terpisah. Saluran air di kamar mandinya buntu, airnya tergenang pada saat mandi. AC juga kurang dingin.",Negative
147,joealdy n,Jul 2016,1.0,sarapan ada ulat,"Saat sarapan tadi 27 juli 2016 sayurnya (kacang panjang dicampur wortel dan jagung) ada ulat.. ulatnya cukup besar semacam ulat sayuran...di tingkatkan lagi kebersihannya.tehnya terlalu hitam,saya kira itu kopi.overall semuanya lumayan.",Negative
